-1	-1	0.84128525307739
+1	+1	0.9092062807282129
+1	+1	0.553085519355556
+1	+1	0.8535668467933613
-1	-1	0.7992886809287588
+1	+1	0.9989116240762246
-1	+1	0.6208624063497488
+1	+1	0.9845368320643015
+1	+1	0.7906871750078216
+1	+1	0.8645613519028749
-1	-1	0.916795585155668
+1	+1	0.9261196491506768
-1	-1	0.9114578616603789
+1	+1	0.7902482704258449
+1	-1	0.6600533200938651
+1	-1	0.5726383205991274
-1	-1	0.9173556809882624
-1	-1	0.9770172038339648
+1	+1	0.9239412556453133
+1	-1	0.5792255523114858
-1	-1	0.7246466058027261
+1	+1	0.5333843328390968
-1	+1	0.6480240139031495
-1	-1	0.9483031241769803
+1	+1	0.6824868501971304
-1	-1	0.6909180781083968
-1	+1	0.5938629944432372
+1	+1	0.9391952298777191
-1	-1	0.6838342000177727
+1	-1	0.5448620740814967
+1	+1	0.811406498551729
+1	+1	0.9730089190853997
+1	+1	0.9447102769771231
+1	+1	0.954057042260418
+1	+1	0.9086268142330046
+1	+1	0.8295562763238008
-1	+1	0.5640181027560289
-1	-1	0.9006642074570281
+1	+1	0.6778699042896433
-1	-1	0.8901249751500193
-1	-1	0.920048030385455
-1	-1	0.9032730067606574
-1	-1	0.7767551147459087
-1	+1	0.6540754958834656
-1	-1	0.7187632253585695
+1	+1	0.8312762724880908
-1	-1	0.9597601108862543
-1	-1	0.5314675744880847
+1	+1	0.8123981775043975
-1	-1	0.8484943594214551
+1	+1	0.9877191494872091
+1	-1	0.6980428915877827
+1	+1	0.8645152368794712
-1	-1	0.8981876564911246
-1	-1	0.5020897992037872
+1	+1	0.8621573394906439
+1	+1	0.9796169368915311
+1	+1	0.9061527430152932
+1	+1	0.6864137896352264
-1	+1	0.6286177343380206
-1	-1	0.6385675310701413
-1	-1	0.918041883291158
-1	-1	0.7281925687280675
+1	+1	0.9185273302972041
+1	+1	0.914110575113892
-1	-1	0.7732415203226644
+1	+1	0.9485964203358909
-1	-1	0.8938434652075188
-1	-1	0.6123879248042658
-1	-1	0.9680489990491357
-1	-1	0.6467161739303202
+1	+1	0.9793474908253089
+1	+1	0.9549732191413816
-1	-1	0.7194146821303442
+1	+1	0.8495524474423349
+1	+1	0.5811408387721346
+1	+1	0.9843039945838312
-1	-1	0.9821971349577326
+1	+1	0.9451880811098379
-1	+1	0.7088417774869235
-1	-1	0.9372681963767739
+1	+1	0.7487273435920622
+1	+1	0.7090258653010959
+1	-1	0.8096525749122448
+1	+1	0.988823152485398
-1	+1	0.6764122682968668
-1	-1	0.8695393835004532
+1	+1	0.6982216612359315
-1	-1	0.9687084049201962
-1	+1	0.5576024055861296
+1	+1	0.8526852636033109
-1	-1	0.8279140122321182
-1	-1	0.5610725511500779
+1	+1	0.9257664555067954
-1	-1	0.5510628758900912
-1	-1	0.5584034768166305
+1	+1	0.882918014980355
+1	-1	0.7744837040389603
-1	-1	0.6166349098249312
-1	-1	0.5641157001116444
-1	-1	0.5967945470638059
-1	-1	0.9181107627126396
-1	-1	0.7628148832408639
-1	-1	0.6153878533490019
+1	+1	0.8199131706402744
+1	+1	0.6330016336565979
-1	-1	0.6389942161553459
+1	+1	0.97593682676424
-1	+1	0.8605263553170127
+1	+1	0.9084009054920446
-1	-1	0.9371445834143973
+1	+1	0.6501354295233528
+1	+1	0.6346343039619743
+1	+1	0.6437188694647582
+1	+1	0.8034546594138032
+1	+1	0.6522186015831503
+1	+1	0.6476300335270577
-1	+1	0.9051696700338541
+1	+1	0.830111798183812
+1	+1	0.7215947753672287
-1	-1	0.79966577409468
-1	-1	0.9172709128676966
+1	+1	0.694776574400167
+1	+1	0.7167098072266357
-1	-1	0.9842911155820637
+1	+1	0.6851544470758905
+1	+1	0.5735976733136282
-1	-1	0.9624592672658183
-1	-1	0.9596264788046307
+1	+1	0.8722978618115356
-1	+1	0.6312529929987609
+1	+1	0.9947842272204431
-1	-1	0.976429251515698
-1	-1	0.7743119503114508
+1	+1	0.5671970316074393
-1	-1	0.9209925742524921
-1	-1	0.8080087973174732
-1	-1	0.787327237725791
-1	-1	0.5315564993192323
-1	-1	0.7277384197722139
+1	+1	0.9184811907149558
-1	-1	0.7352690924124199
-1	-1	0.614272912907134
+1	+1	0.993604570187236
+1	+1	0.7946837331984073
-1	-1	0.8539454175189897
+1	+1	0.8562067112659173
+1	-1	0.5912678480981162
-1	-1	0.6703910464467512
-1	+1	0.6136798501326179
-1	-1	0.9344511517448411
+1	+1	0.9296661647578763
-1	-1	0.7896243119693882
+1	+1	0.8436870743584938
-1	-1	0.7802910984017538
-1	-1	0.9624323908773607
+1	+1	0.866307729343333
-1	-1	0.9088864454129493
-1	-1	0.6253279495953626
-1	-1	0.9391678935582437
-1	-1	0.6743128741997593
-1	-1	0.8564460038329658
+1	+1	0.9757968731006413
-1	-1	0.7831786857650904
+1	-1	0.8354010368464216
+1	+1	0.5944128480288997
-1	-1	0.7570743930466668
-1	-1	0.9168842265108484
+1	+1	0.9913246636604456
+1	+1	0.7624386931485087
+1	+1	0.9824556559100012
-1	+1	0.5256947678413764
-1	-1	0.7360061679977462
-1	-1	0.9982470839372588
+1	+1	0.9589577268661388
+1	+1	0.9314252309577439
+1	-1	0.6385214512406521
-1	-1	0.9299020044960287
-1	-1	0.9879506465871486
+1	+1	0.8415433764705624
-1	-1	0.8703116644178106
-1	-1	0.7311086244320701
+1	+1	0.7912743238769759
+1	+1	0.9763827587323801
-1	-1	0.8582036406008121
+1	+1	0.8098297840991563
-1	+1	0.8239745028204534
+1	+1	0.6151565893708592
-1	-1	0.7094249982768472
-1	+1	0.5623456528202908
+1	+1	0.9443726892801491
+1	+1	0.7844626111834004
-1	-1	0.5234981750789969
+1	+1	0.9500976336863015
-1	-1	0.8834471730217912
-1	-1	0.7992148364953966
+1	+1	0.5014749119245316
+1	-1	0.6075482422145664
-1	+1	0.6869542439948805
+1	+1	0.7417046307570507
-1	-1	0.9081399177310494
-1	+1	0.7071027876833011
-1	-1	0.9126951568106433
+1	+1	0.9904903144592571
-1	-1	0.9111655641706582
-1	-1	0.5507129255006069
+1	+1	0.9446243728451871
+1	+1	0.8782527173331376
+1	-1	0.6160008454679151
+1	+1	0.7541218431339699
+1	+1	0.8373649475699898
-1	-1	0.9118695121452676
-1	-1	0.986342687887251
+1	+1	0.6802445279300185
+1	+1	0.900758133845281
+1	+1	0.8505891601131428
-1	-1	0.6944317741936437
-1	-1	0.5693085829774326
-1	-1	0.9390736003346084
-1	-1	0.9405201200274944
+1	+1	0.9911958824106782
+1	+1	0.9139517576144377
+1	+1	0.7769869446927781
-1	-1	0.9631830437761272
-1	-1	0.7587280561083831
-1	-1	0.9043793505991488
+1	+1	0.9755103909888516
-1	-1	0.8555949222176924
+1	-1	0.6491697812037875
-1	-1	0.7275386394759416
-1	-1	0.6998514188260443
+1	+1	0.9988106571177953
+1	+1	0.8849792670160004
-1	-1	0.9159733819780359
-1	-1	0.7069476186452837
+1	+1	0.942189325157578
+1	+1	0.8951490816941633
+1	+1	0.9496639210137541
+1	+1	0.8415419391078884
+1	+1	0.5769738596021066
+1	+1	0.9018887802064587
+1	+1	0.871968696889614
+1	+1	0.9727107715983193
+1	-1	0.5887504967487782
+1	+1	0.8332833410328641
-1	-1	0.8724963214260397
-1	+1	0.5077480972521238
+1	+1	0.9993298099935009
+1	+1	0.9071266562419804
+1	+1	0.8723497120421716
-1	-1	0.9353708864086522
-1	-1	0.8136157778884474
+1	+1	0.7572698760317124
-1	-1	0.6329221940556005
-1	-1	0.7353922107781188
+1	+1	0.6654534340042761
+1	+1	0.8322557803998791
+1	+1	0.95521206287775
+1	+1	0.7680164668871795
+1	+1	0.7489690841639073
+1	+1	0.9525066746879681
-1	-1	0.7806486752527346
+1	+1	0.9214334774392405
+1	+1	0.7887421979249878
+1	+1	0.8123134537393958
-1	-1	0.9001600043530457
-1	-1	0.7552193866506862
-1	-1	0.5575879391046868
+1	+1	0.9619378051786042
-1	-1	0.6300588815967683
+1	+1	0.9227554917551589
+1	+1	0.9971326629411074
-1	-1	0.7100279706144088
-1	-1	0.7720272486702828
-1	-1	0.9721062304344248
+1	+1	0.8072166908673462
-1	-1	0.8531198367168543
-1	-1	0.8661105001241998
+1	+1	0.8148590963009343
-1	-1	0.9802676464416195
+1	+1	0.9829222956165978
-1	-1	0.685201794796146
+1	-1	0.7673107477933818
+1	+1	0.8393340658952607
-1	-1	0.7992919214505625
+1	+1	0.9511339995089001
-1	-1	0.7570655326260731
-1	-1	0.952100669726195
-1	-1	0.866485633501105
-1	-1	0.8952271691859546
+1	+1	0.9590142520326445
+1	+1	0.8150666159612174
-1	-1	0.926810593338499
+1	+1	0.9755865118971137
+1	-1	0.6104051883155355
+1	+1	0.948701035075962
-1	-1	0.9840524562249764
+1	-1	0.6176271619996223
-1	-1	0.8153842743809798
+1	+1	0.724364991189057
+1	+1	0.8709720037982566
+1	+1	0.6636746409853432
+1	+1	0.8256740777089185
+1	+1	0.65908715039734
-1	-1	0.8127880922199129
+1	+1	0.9795521861000241
-1	-1	0.9956143061536346
-1	-1	0.7978826461855724
+1	+1	0.9249864254142134
-1	-1	0.81073298137309
-1	-1	0.8968528993078407
-1	-1	0.9479969924201662
-1	-1	0.8757041280556775
-1	-1	0.6634322213486861
-1	-1	0.9697134542239668
-1	+1	0.7650082092765118
-1	-1	0.966766452699775
+1	+1	0.7831683515579408
+1	+1	0.5272711449913493
+1	+1	0.6899520783245636
-1	-1	0.9745219736797928
-1	-1	0.778722564693884
-1	-1	0.9472013361894878
+1	+1	0.5353807600101207
-1	-1	0.8717192021319864
-1	+1	0.7819531556523079
+1	-1	0.6917290410888747
-1	-1	0.5190043675037024
-1	-1	0.7045005994095273
-1	-1	0.6163336104851321
+1	+1	0.9282884684957915
-1	-1	0.6037426884921688
+1	+1	0.5629596085348044
+1	+1	0.9802107845519912
-1	-1	0.6870361345934264
-1	-1	0.9272368949446558
-1	+1	0.5896878774881985
+1	-1	0.7452251116386552
+1	+1	0.8284431081667837
-1	-1	0.995959119097157
-1	-1	0.9099764276209306
+1	-1	0.5615237395329397
-1	-1	0.9809435033515352
+1	+1	0.8132689695477181
-1	-1	0.7978370573440609
+1	+1	0.9781306684720286
+1	+1	0.7273181521188435
-1	-1	0.933296817930184
-1	-1	0.9555773298803601
-1	-1	0.8462541645745905
-1	-1	0.9597637310478283
-1	-1	0.7436814373508237
+1	+1	0.9294043161350691
-1	-1	0.9320060561085215
-1	-1	0.9832581906272273
+1	+1	0.8440761829283534
+1	-1	0.8170934974408873
+1	+1	0.9390358267843479
+1	+1	0.9478721527115951
-1	-1	0.8428733044636484
-1	-1	0.8933538699253499
-1	-1	0.6174002135279928
+1	+1	0.713362933766986
-1	-1	0.8212241019746574
-1	-1	0.9169827406272589
-1	-1	0.9800829099384993
+1	+1	0.6225325389667615
-1	+1	0.6507597066312476
+1	+1	0.9812496420326406
-1	-1	0.8138686737001424
-1	-1	0.8328306751108383
+1	+1	0.9824581081736036
+1	+1	0.6950283124006831
+1	-1	0.5027009081900747
-1	-1	0.7729891641151184
+1	+1	0.8833559423804593
-1	+1	0.5279274646677108
+1	+1	0.8843254999453828
-1	-1	0.9104046461097738
+1	+1	0.9622730013184815
-1	-1	0.7614796479009334
+1	+1	0.9880121195523066
-1	-1	0.701490793652483
-1	-1	0.7102290375940827
+1	+1	0.8710287237260113
-1	-1	0.9705012193499672
-1	+1	0.5393999915872433
-1	-1	0.9364145708805743
-1	-1	0.9701918386636352
-1	-1	0.7648405299467438
+1	+1	0.5225638456717406
-1	+1	0.5928632634653648
+1	+1	0.6804825973647738
+1	+1	0.6701418659043554
-1	-1	0.6235138500379492
-1	-1	0.6255069769338453
-1	-1	0.9855899230591445
-1	+1	0.6911682964135865
-1	-1	0.7921797431272315
+1	+1	0.8601467857604675
+1	+1	0.9723887640612926
-1	-1	0.9171211453381092
-1	+1	0.5328505928755197
-1	-1	0.8267714218975271
+1	+1	0.8331051306333934
-1	-1	0.9480188810236305
+1	+1	0.8893373451340698
+1	+1	0.7288495172584069
+1	+1	0.9791629142849724
+1	+1	0.8216373176561569
-1	-1	0.8679725312253894
-1	-1	0.7288576284491938
+1	+1	0.8039559536196299
+1	+1	0.8260097282361244
-1	-1	0.904760179837234
-1	-1	0.6638966909709797
+1	+1	0.8940108900061453
-1	-1	0.9721987594406527
-1	+1	0.748162195436228
+1	+1	0.8788462903126657
-1	-1	0.7353419312172893
+1	+1	0.8577589825324853
+1	+1	0.8349966707529967
+1	+1	0.7271121075019473
-1	-1	0.5435935731608823
+1	+1	0.894064277115019
+1	+1	0.7726230548883092
-1	-1	0.9116555381420458
-1	-1	0.9918501226051197
+1	+1	0.9970003221789935
+1	+1	0.893964442751147
+1	+1	0.9329839838633801
-1	-1	0.9656659728291114
-1	-1	0.9742718824533577
-1	-1	0.967971986141355
+1	+1	0.9072948492623707
-1	-1	0.9808911289333286
-1	-1	0.8761914566776918
+1	+1	0.8449935585131716
-1	+1	0.5185552034683567
+1	+1	0.9158134970603157
+1	+1	0.9034513178636906
+1	+1	0.8455308698157791
-1	-1	0.9271931530661308
-1	-1	0.9407732881881827
+1	+1	0.51852314111739
-1	-1	0.8713886844224449
-1	-1	0.9833289353252354
-1	-1	0.8015070212126301
-1	-1	0.9933531844525583
-1	-1	0.8635308135783193
+1	+1	0.9534644745919273
+1	+1	0.6081457483028567
-1	-1	0.5937452864427095
+1	+1	0.6666640879972067
-1	-1	0.6856997856380833
+1	+1	0.7482158946400762
-1	-1	0.9906284031235395
+1	+1	0.8107955633733253
-1	-1	0.8365836860815724
-1	+1	0.6820548154920211
+1	+1	0.7818801842868308
+1	+1	0.9887755653891487
+1	+1	0.8273931942922286
-1	-1	0.8677783459344968
+1	+1	0.5480289264573942
+1	+1	0.8039113724294129
-1	-1	0.5235582171208375
-1	-1	0.6038751611817048
-1	-1	0.8233721917087019
-1	-1	0.8953255460770831
-1	-1	0.9710615287175526
+1	+1	0.9723536241469843
